whats all there ?	SELECT DISTINCT job.job_id FROM job
find all network administration jobs in austin ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN city ON job.job_id = city.job_id WHERE area.area = "network" AND city.city_name = "austin"
show me austin jobs requiring a bscs ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE city.city_name = "austin" AND job.req_deg = "BSCS"
what 'c++' jobs are in austin ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE language.language = "c++" AND city.city_name = "austin"
show me austin jobs desiring a bscs	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE city.city_name = "austin" AND job.des_deg = "BSCS"
show jobs in austin that require a bscs ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE city.city_name = "austin" AND job.req_deg = "BSCS"
what jobs in boston have openings for a 'c++' programmer ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE city.city_name = "boston" AND language.language = "c++"
find all network administration jobs in austin ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN city ON job.job_id = city.job_id WHERE area.area = "network" AND city.city_name = "austin"
what jobs in boston have openings for a 'c++' programmer ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE city.city_name = "boston" AND language.language = "c++"
show me the jobs at companies in austin that want a degree in bscs	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE city.city_name = "austin" AND job.des_deg = "BSCS"
find all 'c++' jobs in austin ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE language.language = "c++" AND city.city_name = "austin"
what 'c++' jobs are in austin ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE language.language = "c++" AND city.city_name = "austin"
i hold a degree in bscs in austin are there any jobs for me ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE job.des_deg = "BSCS" AND city.city_name = "austin"
show me dallas jobs requiring a bscs ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE city.city_name = "dallas" AND job.req_deg = "BSCS"
what jobs are there in austin that require a bscs degree ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE city.city_name = "austin" AND job.req_deg = "BSCS"
i wish there were some perl jobs in boston ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE language.language = "perl" AND city.city_name = "boston"
show me the jobs requiring 3 years of experience at tivoli ?	SELECT DISTINCT job.job_id FROM job WHERE job.req_exp = 3 AND job.company = "Tivoli"
what jobs in austin require knowledge of the platform unix ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN platform ON job.job_id = platform.job_id WHERE city.city_name = "austin" AND platform.platform = "unix"
what jobs in austin need knowledge in unix ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN platform ON job.job_id = platform.job_id WHERE city.city_name = "austin" AND platform.platform = "unix"
what are the jobs in washington that require at least 5 years of experience ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE city.city_name = "washington" AND job.req_exp = 5
list the jobs using html for a games specialist ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN language ON job.job_id = language.job_id WHERE language.language = "html" AND area.area = "games"
what jobs in houston require a bacs ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE city.city_name = "houston" AND job.req_deg = "BACS"
show the jobs on pc requiring bscs ?	SELECT DISTINCT job.job_id FROM job JOIN platform ON job.job_id = platform.job_id WHERE platform.platform = "pc" AND job.req_deg = "BSCS"
what jobs require a bscs and no experience ?	SELECT DISTINCT job.job_id FROM job WHERE job.req_deg = "BSCS" AND job.req_exp is NULL
do you have any jobs involving 'c++' on aix ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE language.language = "c++" AND platform.platform = "aix"
are there any jobs using 'c++' with dell ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "c++" AND job.company = "Dell"
tell me the jobs requiring ba using cobol ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE job.req_deg = "BA" AND language.language = "cobol"
what jobs require a bscs degree and desire an mscs degree ?	SELECT DISTINCT job.job_id FROM job WHERE job.req_deg = "BSCS" AND job.des_deg = "MSCS"
what jobs at dell require a bscs ?	SELECT DISTINCT job.job_id FROM job WHERE job.company = "Dell" AND job.req_deg = "BSCS"
are there any jobs using assembly in usa ?	SELECT DISTINCT job.job_id FROM job JOIN country ON job.job_id = country.job_id JOIN language ON job.job_id = language.job_id WHERE language.language = "assembly" AND country.country = "usa"
are there any jobs using 'c++' with dell ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "c++" AND job.company = "Dell"
give me jobs on vms using sql ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE platform.platform = "vms" AND language.language = "sql"
show me jobs at dell requiring a bscs degree ?	SELECT DISTINCT job.job_id FROM job WHERE job.company = "Dell" AND job.req_deg = "BSCS"
show me jobs requiring a bscs on sun ?	SELECT DISTINCT job.job_id FROM job JOIN platform ON job.job_id = platform.job_id WHERE job.req_deg = "BSCS" AND platform.platform = "sun"
show me jobs requiring a bscs on suns ?	SELECT DISTINCT job.job_id FROM job JOIN platform ON job.job_id = platform.job_id WHERE job.req_deg = "BSCS" AND platform.platform = "sun"
what jobs are there that dont require a degree but use perl ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE job.req_deg is NULL AND language.language = "perl"
what jobs use html but do not require a degree ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "html" AND job.req_deg is NULL
show the jobs with the title systems programmer requiring 2 years of experience	SELECT DISTINCT job.job_id FROM job WHERE job.title = "Programmer" AND job.req_exp = 2
show me programmer jobs in tulsa ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE job.title = "Programmer" AND city.city_name = "tulsa"
show me the jobs using lisp requiring a bscs ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "lisp" AND job.req_deg = "BSCS"
give me jobs on the mac using perl ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE platform.platform = "mac" AND language.language = "perl"
list jobs requiring bscs using java ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE job.req_deg = "BSCS" AND language.language = "java"
show me programmer jobs in tulsa ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE job.title = "Programmer" AND city.city_name = "tulsa"
what positions are there that use 'c++' and java ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "c++" AND language.language = "java"
show me the jobs using lisp requiring a bscs ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "lisp" AND job.req_deg = "BSCS"
where can i work with a bscs and no experience ?	SELECT DISTINCT city.city_name FROM job JOIN city ON job.job_id = city.job_id WHERE job.req_deg = "BSCS" AND job.req_exp is NULL
show me new york jobs requiring a bscs ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE city.city_name = "new york" AND job.req_deg = "BSCS"
what tivoli jobs are there that require a bscs degree ?	SELECT DISTINCT job.job_id FROM job WHERE job.company = "Tivoli" AND job.req_deg = "BSCS"
which jobs at trilogy deal with 'c++' ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE job.company = "Trilogy" AND language.language = "c++"
show jobs for a shell programmer familiar with the unix environment ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE language.language = "shell" AND platform.platform = "unix"
what jobs using fortran are there in houston ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE language.language = "fortran" AND city.city_name = "houston"
which jobs at trilogy deal with 'c++' ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE job.company = "Trilogy" AND language.language = "c++"
show a list of jobs requiring experience in 'c++' or java ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE (language.language = "c++" OR language.language = "java") AND job.req_exp is not NULL
is anyone offering 40000 for ai work ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN salary ON job.job_id = salary.job_id WHERE salary.money >= 40000 AND salary.time = "year" AND area.area = "ai"
what are the jobs in austin requiring knowledge of oracle ?	SELECT DISTINCT job.job_id FROM job JOIN application ON job.job_id = application.job_id JOIN city ON job.job_id = city.job_id WHERE city.city_name = "austin" AND application.application = "oracle"
show the companies that are looking for bscs in austin	SELECT DISTINCT job.company FROM job JOIN city ON job.job_id = city.job_id WHERE job.req_deg = "BSCS" AND city.city_name = "austin"
are there any mac programmer jobs ?	SELECT DISTINCT job.job_id FROM job JOIN platform ON job.job_id = platform.job_id WHERE platform.platform = "mac" AND job.title = "Programmer"
are there any mac programmer jobs ?	SELECT DISTINCT job.job_id FROM job JOIN platform ON job.job_id = platform.job_id WHERE platform.platform = "mac" AND job.title = "Programmer"
what jobs are there in austin for people with knowledge of the application oracle ?	SELECT DISTINCT job.job_id FROM job JOIN application ON job.job_id = application.job_id JOIN city ON job.job_id = city.job_id WHERE city.city_name = "austin" AND application.application = "oracle"
what jobs are there for assembly programmer that require a bscs ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "assembly" AND job.req_deg = "BSCS"
are there any jobs using java that are not with ibm ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "java" AND job.company != "IBM"
what jobs are there for programmers who know java ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE job.title = "Programmer" AND language.language = "java"
i sure do wish there were java assembly jobs out there '.' can you help ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "java" AND language.language = "assembly"
could i have some jobs using sql with oracle ?	SELECT DISTINCT job.job_id FROM job JOIN application ON job.job_id = application.job_id JOIN language ON job.job_id = language.job_id WHERE language.language = "sql" AND application.application = "oracle"
show me the jobs concerning games development on a playstation ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN platform ON job.job_id = platform.job_id WHERE area.area = "games" AND platform.platform = "playstation"
are there any jobs using java that dont require a bscs ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "java" AND job.req_deg != "BSCS"
show the jobs using lisp not requiring a bscs	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "lisp" AND job.req_deg != "BSCS"
what jobs require knowledge of 'c++' but not perl ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "c++" AND language.language != "perl"
what jobs require knowledge of 'c++' but not perl ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "c++" AND language.language != "perl"
show the jobs using lisp not requiring a degree in cs ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "lisp" AND job.req_deg != "BSCS"
show me austin jobs with a salary of 50000	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN salary ON job.job_id = salary.job_id WHERE city.city_name = "austin" AND salary.money >= 50000 AND salary.time = "year"
what jobs in austin have a salary of 60000 ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN salary ON job.job_id = salary.job_id WHERE city.city_name = "austin" AND salary.money >= 60000 AND salary.time = "year"
what jobs in austin have a salary of 60000 ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN salary ON job.job_id = salary.job_id WHERE city.city_name = "austin" AND salary.money >= 60000 AND salary.time = "year"
what are the positions within hp that pay 40000 per year ?	SELECT DISTINCT job.job_id FROM job JOIN salary ON job.job_id = salary.job_id WHERE job.company = "HP" AND salary.money >= 40000 AND salary.time = "year"
what are the positions within hp that pay 40000 per year ?	SELECT DISTINCT job.job_id FROM job JOIN salary ON job.job_id = salary.job_id WHERE job.company = "HP" AND salary.money >= 40000 AND salary.time = "year"
show me austin jobs with a salary of 50000	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN salary ON job.job_id = salary.job_id WHERE city.city_name = "austin" AND salary.money >= 50000 AND salary.time = "year"
give me jobs in san antonio using cobol ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE city.city_name = "san antonio" AND language.language = "cobol"
what web developer jobs are there in austin ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE job.title = "Web Developer" AND city.city_name = "austin"
are there any jobs that require a knowledge of linux in san antonio ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN platform ON job.job_id = platform.job_id WHERE platform.platform = "linux" AND city.city_name = "san antonio"
what jobs in san antonio require the use of cobol ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE city.city_name = "san antonio" AND language.language = "cobol"
what jobs are there in austin with a salary of at least 100000 per year ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN salary ON job.job_id = salary.job_id WHERE city.city_name = "austin" AND salary.money >= 100000 AND salary.time = "year"
are there any jobs in austin paying over 100000 per year ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN salary ON job.job_id = salary.job_id WHERE city.city_name = "austin" AND salary.money >= 100000 AND salary.time = "year"
what jobs using fortran are there in los alamos ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE language.language = "fortran" AND city.city_name = "los alamos"
show the jobs with the title systems analyst requiring 2 years of experience ?	SELECT DISTINCT job.job_id FROM job WHERE job.title = "Systems Analyst" AND job.req_exp = 2
what jobs are there for pascal programers who dont know 'c++'	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "pascal" AND language.language != "c++"
are there any jobs using java that are not with tivoli ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "java" AND job.company != "Tivoli"
what jobs in dallas require experience with unix ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN platform ON job.job_id = platform.job_id WHERE city.city_name = "dallas" AND platform.platform = "unix" AND job.req_exp is not NULL
what jobs are there in austin that requires experience with unix ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN platform ON job.job_id = platform.job_id WHERE city.city_name = "austin" AND platform.platform = "unix" AND job.req_exp is not NULL
what locations offer jobs using java on sun ?	SELECT DISTINCT city.city_name FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE language.language = "java" AND platform.platform = "sun"
can i find a job making more than 40000 a year without a degree ?	SELECT DISTINCT job.job_id FROM job JOIN salary ON job.job_id = salary.job_id WHERE salary.money >= 40000 AND salary.time = "year" AND job.req_deg is NULL
what jobs do not require a degree but pay more than 60000 ?	SELECT DISTINCT job.job_id FROM job JOIN salary ON job.job_id = salary.job_id WHERE job.req_deg is NULL AND salary.money >= 60000 AND salary.time = "year"
are there any jobs in 'c++' that the salary is 50000 ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN salary ON job.job_id = salary.job_id WHERE language.language = "c++" AND salary.money >= 50000 AND salary.time = "year"
what jobs pay 40000 per year that require a bscs ?	SELECT DISTINCT job.job_id FROM job JOIN salary ON job.job_id = salary.job_id WHERE salary.money >= 40000 AND salary.time = "year" AND job.req_deg = "BSCS"
show me jobs at dell earning 60000	SELECT DISTINCT job.job_id FROM job JOIN salary ON job.job_id = salary.job_id WHERE job.company = "Dell" AND salary.money >= 60000 AND salary.time = "year"
what are the jobs using 'c++' with salaries of 50000 ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN salary ON job.job_id = salary.job_id WHERE language.language = "c++" AND salary.money >= 50000 AND salary.time = "year"
can you offer anything with at least 60000 on a sun ?	SELECT DISTINCT job.job_id FROM job JOIN platform ON job.job_id = platform.job_id JOIN salary ON job.job_id = salary.job_id WHERE salary.money >= 60000 AND salary.time = "year" AND platform.platform = "sun"
what do you have paying over 40000 on the vax ?	SELECT DISTINCT job.job_id FROM job JOIN platform ON job.job_id = platform.job_id JOIN salary ON job.job_id = salary.job_id WHERE salary.money >= 40000 AND salary.time = "year" AND platform.platform = "vax"
what jobs pay 40000 per year that desire a bscs ?	SELECT DISTINCT job.job_id FROM job JOIN salary ON job.job_id = salary.job_id WHERE salary.money >= 40000 AND salary.time = "year" AND job.des_deg = "BSCS"
what jobs require 'c++' and pays a salary greater than 90000 per year ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN salary ON job.job_id = salary.job_id WHERE language.language = "c++" AND salary.money >= 90000 AND salary.time = "year"
what jobs are there for web developer who know 'c++' ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE job.title = "Web Developer" AND language.language = "c++"
what jobs are there outside austin which pay less than 60000 per year ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN salary ON job.job_id = salary.job_id WHERE city.city_name != "austin" AND salary.money <= 60000 AND salary.time = "year"
what jobs are available using apache with a specialty area of networking ?	SELECT DISTINCT job.job_id FROM job JOIN application ON job.job_id = application.job_id JOIN area ON job.job_id = area.job_id WHERE application.application = "apache" AND area.area = "networking"
what jobs are there for web developer who know 'c++' ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE job.title = "Web Developer" AND language.language = "c++"
what systems analyst jobs are there in austin ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE job.title = "Systems Analyst" AND city.city_name = "austin"
give me 'c++' jobs on windows nt ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE platform.platform = "windows nt" AND language.language = "c++"
what jobs are available using apache with a specialty area of networking ?	SELECT DISTINCT job.job_id FROM job JOIN application ON job.job_id = application.job_id JOIN area ON job.job_id = area.job_id WHERE application.application = "apache" AND area.area = "networking"
give me the jobs using 'c++' that dont require windows ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE language.language = "c++" AND platform.platform != "windows"
what jobs are there for programmers that know assembly ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE job.title = "Programmer" AND language.language = "assembly"
what jobs are in seattle that are not at microsoft ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE city.city_name = "seattle" AND job.company != "Microsoft"
show me the jobs using java with salaries greater than 50000	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN salary ON job.job_id = salary.job_id WHERE language.language = "java" AND salary.money >= 50000 AND salary.time = "year"
what jobs are there for a test engineer using java ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE job.title = "Test Engineer" AND language.language = "java"
show me systems analyst jobs at ibm ?	SELECT DISTINCT job.job_id FROM job WHERE job.title = "Systems Analyst" AND job.company = "IBM"
show me jobs with the playstation in the specialty area of animation ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN platform ON job.job_id = platform.job_id WHERE platform.platform = "playstation" AND area.area = "animation"
what microsoft jobs do not require a bscs ?	SELECT DISTINCT job.job_id FROM job WHERE job.company = "Microsoft" AND job.req_deg != "BSCS"
what microsoft jobs do not require a bscs ?	SELECT DISTINCT job.job_id FROM job WHERE job.company = "Microsoft" AND job.req_deg != "BSCS"
what jobs are available for someone who knows oracle on solaris ?	SELECT DISTINCT job.job_id FROM job JOIN application ON job.job_id = application.job_id JOIN platform ON job.job_id = platform.job_id WHERE platform.platform = "solaris" AND application.application = "oracle"
show me jobs are dell requiring experience on unix ?	SELECT DISTINCT job.job_id FROM job JOIN platform ON job.job_id = platform.job_id WHERE job.company = "Dell" AND platform.platform = "unix" AND job.req_exp is not NULL
show me jobs for dell requiring experience on unix ?	SELECT DISTINCT job.job_id FROM job JOIN platform ON job.job_id = platform.job_id WHERE job.company = "Dell" AND platform.platform = "unix" AND job.req_exp is not NULL
show me all of the software engineer jobs in austin ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE job.title = "Software Engineer" AND city.city_name = "austin"
show me graphics jobs which phil smith is recruiting for ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id WHERE area.area = "graphics" AND job.recruiter = "Phil Smith"
show me graphics jobs which phil smith is recruiting for ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id WHERE area.area = "graphics" AND job.recruiter = "Phil Smith"
are there any software developer jobs requiring bs ?	SELECT DISTINCT job.job_id FROM job WHERE job.title = "Software Developer" AND job.req_deg = "BS"
show me the research assistant job in austin	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE job.title = "research assistant" AND city.city_name = "austin"
show me the research assistant job in austin	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE job.title = "research assistant" AND city.city_name = "austin"
show me web developer job openings at trilogy ?	SELECT DISTINCT job.job_id FROM job WHERE job.title = "Web Developer" AND job.company = "Trilogy"
show me developer jobs requiring experience with mac ?	SELECT DISTINCT job.job_id FROM job JOIN platform ON job.job_id = platform.job_id WHERE job.title = "Developer" AND platform.platform = "mac" AND job.req_exp is not NULL
who gives 50000 for fortran ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id JOIN salary ON job.job_id = salary.job_id WHERE salary.money >= 50000 AND salary.time = "year" AND language.language = "fortran"
which jobs pay 60000 that do not require a phd ?	SELECT DISTINCT job.job_id FROM job JOIN salary ON job.job_id = salary.job_id WHERE salary.money >= 60000 AND salary.time = "year" AND job.req_deg != "PhD"
what are the software engineering jobs available using ada ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "ada" AND job.title = "Software Engineer"
what software engineer jobs are there that use 'c++' ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE job.title = "Software Engineer" AND language.language = "c++"
show me systems analyst jobs at tivoli ?	SELECT DISTINCT job.job_id FROM job WHERE job.title = "Systems Analyst" AND job.company = "Tivoli"
what are the software engineer jobs available using ada ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE job.title = "Software Engineer" AND language.language = "ada"
does apple have any software engineer positions ?	SELECT DISTINCT job.job_id FROM job WHERE job.company = "Apple" AND job.title = "Software Engineer"
what jobs are there for a visual basic developer ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "visual basic" AND job.title = "Developer"
what job is there for 'c++' but not visual 'c++' ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "c++" AND language.language != "visual c++"
are there any systems administrator jobs in austin ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE job.title = "Systems Administrator" AND city.city_name = "austin"
what programming languages are desired for a job as a programmer at ibm ?	SELECT DISTINCT language.language FROM job JOIN language ON job.job_id = language.job_id WHERE job.title = "Programmer" AND job.company = "IBM"
what jobs require a bscs and experience with oracle ?	SELECT DISTINCT job.job_id FROM job JOIN application ON job.job_id = application.job_id WHERE job.req_deg = "BSCS" AND application.application = "oracle" AND job.req_exp is not NULL
what system administrator jobs are available from dell ?	SELECT DISTINCT job.job_id FROM job WHERE job.title = "System Administrator" AND job.company = "Dell"
what jobs pay 60000 are located in austin and require a degree ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN salary ON job.job_id = salary.job_id WHERE salary.money >= 60000 AND salary.time = "year" AND city.city_name = "austin" AND job.req_deg is not NULL
what jobs are there doing computer graphics on silicon graphics machines ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN platform ON job.job_id = platform.job_id WHERE area.area = "graphics" AND platform.platform = "silicon graphics"
what system administrator jobs are available from dell ?	SELECT DISTINCT job.job_id FROM job WHERE job.title = "System Administrator" AND job.company = "Dell"
give me jobs that require ethernet experience but no html ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN language ON job.job_id = language.job_id WHERE area.area = "ethernet" AND language.language != "html" AND job.req_exp is not NULL
what jobs in austin require 5 years of experience but desire 10 years of experience ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE city.city_name = "austin" AND job.req_exp = 5 AND job.des_exp = 10
show me the jobs in texas using ai on unix ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN city ON job.job_id = city.job_id JOIN platform ON job.job_id = platform.job_id WHERE city.city_name = "texas" AND area.area = "ai" AND platform.platform = "unix"
show me the jobs in texas using ai on unix ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN city ON job.job_id = city.job_id JOIN platform ON job.job_id = platform.job_id WHERE city.city_name = "texas" AND area.area = "ai" AND platform.platform = "unix"
what jobs in austin require 5 years of experience but desire 10 years of experience ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id WHERE city.city_name = "austin" AND job.req_exp = 5 AND job.des_exp = 10
what jobs require a degree for pascal programmers who do not know 'c++' ?	SELECT DISTINCT job.job_id FROM job JOIN language ON job.job_id = language.job_id WHERE language.language = "pascal" AND language.language != "c++" AND job.req_deg is not NULL
does national instruments have any positions that dont require experience ?	SELECT DISTINCT job.job_id FROM job WHERE job.company = "National Instruments" AND job.req_exp is NULL
does national instruments have any positions that dont require experience ?	SELECT DISTINCT job.job_id FROM job WHERE job.company = "National Instruments" AND job.req_exp is NULL
what jobs as an sql engineer pay 100000 ?	SELECT DISTINCT job.job_id FROM job JOIN salary ON job.job_id = salary.job_id WHERE job.title = "Sql Engineer" AND salary.money >= 100000 AND salary.time = "year"
show me the jobs in austin that desire 3 years of experience and use 'c++' ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE city.city_name = "austin" AND job.des_exp = 3 AND language.language = "c++"
show me the jobs in austin that desire 3 years of experience and use 'c++' ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id WHERE city.city_name = "austin" AND job.des_exp = 3 AND language.language = "c++"
