show me jobs with a salary greater than 50000 dollars a year ?	answer(A,(job(A),salary_greater_than(A,50000,year)))
what jobs are there in austin that require 5 years experience ?	answer(A, (job(A),loc(A,L),const(L,austin),req_exp(A,Y),const(Y,5)))
show me the jobs with 30000 salary	answer(A,(job(A),salary_greater_than(A,30000,year)))
how much experience is wanted for a job at microsoft ?	answer(B,(req_exp(A,B),job(A),company(A,D),const(D,Microsoft)))
show me what jobs there are ?	answer(J,job(J))
are there jobs using vb in seattle with sql server and on windows nt ?	answer(J,(job(J),language(J,G),const(G,vb),loc(J,L),const(L,seattle),application(J,N),const(N,'sql server'),platform(J,P),const(P,'windows nt')))
what jobs in austin have a salary of 60000 ?	answer(A,(job(A),loc(A,B),const(B,austin),salary_greater_than(A,60000,year)))
show me the jobs requiring 3 years of experience at tivoli ?	answer(J,(job(J),req_exp(J,T),const(T,3),company(J,C),const(C,Tivoli)))
are there any jobs for a graphics specialist ?	answer(_6983,(job(_6983),area(_6983,_7002),const(_7002,graphics)))
what oracle jobs are there with compaq in houston using pc ?	answer(A,(application(A,L),const(L,oracle),job(A),company(A,C),const(C,Compaq),loc(A,D),const(D,houston),platform(A,P),const(P,pc)))
which jobs in austin offer for students fresh out of college in networking ?	answer(A,(job(A),loc(A,D),const(D,austin),\+req_exp(A),area(A,C),const(C,networking)))
what locations offer jobs using java on sun ?	answer(L,(loc(B,L),job(B),language(B,G),const(G,java),platform(B,P),const(P,sun)))
show me austin jobs desiring a bscs	answer(A,(loc(A,C),const(C,austin),job(A),des_deg(A,B),const(B,BSCS)))
show the jobs for a com specialist ?	answer(_6211,(job(_6211),area(_6211,_6228),const(_6228,com)))
show the jobs offering 40000 working with c on windows nt ?	answer(A,(job(A),salary_greater_than(A,40000,year),language(A,L),const(L,c),platform(A,P),const(P,'windows nt')))
vanity wants 5000 a month with buzwords like java apple internet and california ?	answer(J,(job(J),salary_greater_than(J,5000,month),language(J,G),const(G,java),company(J,C),const(C,Apple),area(J,A),const(A,internet),loc(J,L),const(L,california)))
what web developer jobs are there in austin ?	answer(A,(title(A,W),const(W,'Web Developer'),job(A),loc(A,P),const(P,austin)))
show me the jobs in texas using ai on unix ?	answer(A,(job(A),loc(A,S),const(S,texas),area(A,B),const(B,ai),platform(A,P),const(P,unix)))
i sure do wish there were java assembly jobs out there '.' can you help ?	answer(J,(job(J),language(J,L),const(L,java),language(J,G),const(G,assembly)))
what jobs are there using cics ?	answer(_511,(job(_511),language(_511,_528),const(_528,cics)))
give me jobs that require ethernet experience but no html ?	answer(A,(job(A),area(A,E),const(E,ethernet),req_exp(A),\+((language(A,H),const(H,html)))))
show me web developer job openings at trilogy ?	answer(A,(title(A,W),const(W,'Web Developer'),job(A),company(A,C),const(C,Trilogy)))
what positions are there that use 'c++' and java ?	answer(P,(job(P),language(P,B),const(B,c++),language(P,C),const(C,java)))
show me jobs located in austin for 'c++' programmers ?	answer(A,(job(A),loc(A,C),const(C,austin),language(A,D),const(D,c++),title(A,T),const(T,Programmer)))
show jobs for a data warehousing specialist ?	answer(_651,(job(_651),area(_651,_666),const(_666,'data warehousing')))
what are the positions within hp that pay 40000 per year ?	answer(A,(job(A),company(A,C),const(C,HP),salary_greater_than(A,40000,year)))
which system administrator jobs in dallas require 2 years experience and pay 50000 ?	answer(C,(title(C,A),const(A,'System Administrator'),job(C),loc(C,B),const(B,dallas),req_exp(C,D),const(D,2),salary_greater_than(C,50000,year)))
are there any jobs that require a knowledge of linux in san antonio ?	answer(A,(job(A),platform(A,P),const(P,linux),loc(A,L),const(L,'san antonio')))
what jobs are there requiring bsee ?	answer(_4619,(job(_4619),req_deg(_4619,_4636),const(_4636,BSEE)))
list the jobs for a client server specialist ?	answer(_6453,(job(_6453),area(_6453,_6470),const(_6470,client/server)))
what jobs in austin require a bscs degree and deal with 'tcp/ip' ?	answer(J, (job(J),loc(J,L),const(L,austin),req_deg(J,D),const(D,BSCS),area(J,A),const(A,tcp/ip)))
show the jobs in dallas ?	answer(_4183,(job(_4183),loc(_4183,_4198),const(_4198,dallas)))
list jobs in cobol ii ?	answer(_175,(job(_175),language(_175,_188),const(_188,'cobol ii')))
what jobs in austin require knowledge of the platform unix ?	answer(A,(job(A),loc(A,P),const(P,austin),platform(A,U),const(U,unix)))
are there any unix jobs ?	answer(J,(job(J),platform(J,P),const(P,unix)))
what jobs are there for a networking specialist ?	answer(_3359,(job(_3359),area(_3359,_3378),const(_3378,networking)))
show me management jobs in boston requiring an mba and the knowledge of visual basic ?	answer(A,(area(A,S),const(S,management),job(A),loc(A,P),const(P,boston),req_deg(A,D),const(D,MBA),language(A,L),const(L,'visual basic')))
list the jobs requiring bs ?	answer(_4511,(job(_4511),req_deg(_4511,_4526),const(_4526,BS)))
what jobs are there in usa on ibm ?	answer(_2523,(job(_2523),loc(_2523,_2540),const(_2540,usa),platform(_2523,_2550),const(_2550,ibm)))
are there jobs that do not require a degree in houston ?	answer(A, (job(A),\+req_deg(A),loc(A,C),const(C,houston)))
show the jobs using html ?	answer(_5243,(job(_5243),language(_5243,_5258),const(_5258,html)))
what jobs are there with a salary of 40000 ?	answer(A,(job(A),salary_greater_than(A,40000,year)))
tell me the jobs requiring bs ?	answer(_5207,(job(_5207),req_deg(_5207,_5224),const(_5224,BS)))
what jobs use html but do not require a degree ?	answer(A,(job(A),language(A,H),const(H,html),\+req_deg(A)))
show me the jobs in austin that desire 3 years of experience and use 'c++' ?	answer(A,(job(A),loc(A,C),const(C,austin),des_exp(A,T),const(T,3),language(A,L),const(L,c++)))
what jobs require at least 1 year of experience in 'c++' ?	answer(A, (job(A),req_exp(A,X),const(X,1),language(A,C),const(C,c++)))
show me the 'c++' jobs in nashville that desire 2 years experience	answer(A,(language(A,B),const(B,c++),job(A),loc(A,C),const(C,nashville),des_exp(A,E),const(E,2)))
what jobs in san jose offer a java programmer for 40000 a year ?	answer(J,(job(J),loc(J,L),const(L,'san jose'),language(J,G),const(G,java),title(J,T),const(T,Programmer),salary_greater_than(J,40000,year)))
what web jobs are available that need mac experience and no degree ?	answer(J, (area(J,A),const(A,web),job(J),platform(J,P),const(P,mac),req_exp(J),\+req_deg(J)))
show me jobs at dell requiring a bscs degree ?	answer(A,(job(A),company(A,B),const(B,Dell),req_deg(A,C),const(C,BSCS)))
are there any systems administrator jobs in austin ?	answer(A,(title(A,C),const(C,'Systems Administrator'),job(A),loc(A,D),const(D,austin)))
what jobs are there using rpg ?	answer(_4961,(job(_4961),language(_4961,_4978),const(_4978,rpg)))
show me jobs in computer graphics requiring a ba in art and knowledge of 'speedy3dgraphics' ?	answer(A,(job(A),area(A,S),const(S,graphics),req_deg(A,D),const(D,BA),application(A,X),const(X,speedy3dgraphics)))
show me everything ?	answer(J,job(J))
what jobs in austin need knowledge in unix ?	answer(J,(job(J),loc(J,L),const(L,austin),platform(J,P),const(P,unix)))
give me jobs for a data warehousing specialist ?	answer(_3319,(job(_3319),area(_3319,_3336),const(_3336,'data warehousing')))
give me the jobs requiring bsee ?	answer(_3979,(job(_3979),req_deg(_3979,_3996),const(_3996,BSEE)))
tell me jobs in networking ?	answer(_7093,(job(_7093),area(_7093,_7108),const(_7108,networking)))
which jobs are for bsee majors with at least 5 years experience in windows nt ?	answer(A,(job(A),req_deg(A,B),const(B,BSEE),req_exp(A,C),const(C,5),platform(A,D),const(D,'windows nt')))
tell me jobs using visual basic ?	answer(_2575,(job(_2575),language(_2575,_2590),const(_2590,'visual basic')))
show jobs requiring ba ?	answer(_2457,(job(_2457),req_deg(_2457,_2470),const(_2470,BA)))
everything ?	answer(J,job(J))
what jobs on pc are for programming assembly and desire 5 years experience ?	answer(C,(job(C),platform(C,B),const(B,pc),language(C,A),const(A,assembly),des_exp(C,D),const(D,5)))
what jobs are there on x86 ?	answer(_2081,(job(_2081),platform(_2081,_2098),const(_2098,x86)))
show jobs in austin that require a bscs ?	answer(A,(job(A),loc(A,C),const(C,austin),req_deg(A,D),const(D,BSCS)))
i would like to find a job using java ?	answer(J,(job(J),language(J,L),const(L,java)))
what jobs are longhorn employment hiring for ?	answer(A,(job(A),recruiter(A,L),const(L,Longhorn)))
i want a job that doesnt use windows ?	answer(J,(job(J),\+((platform(J,W),const(W,windows)))))
list the jobs on unix ?	answer(_3641,(job(_3641),platform(_3641,_3656),const(_3656,unix)))
what are the jobs in washington that require at least 5 years of experience ?	answer(A,(job(A),loc(A,C),const(C,washington),req_exp(A,Z),const(Z,5)))
could you list all the jobs ?	answer(J,job(J))
are there any programmer jobs open ?	answer(A,(job(A),title(A,P),const(P,Programmer)))
show me jobs in texas	answer(A,(job(A),loc(A,B),const(B,texas)))
show jobs using visual basic ?	answer(_6809,(job(_6809),language(_6809,_6822),const(_6822,'visual basic')))
are there any jobs at dell that require no experience and pay 50000 ?	answer(A,(job(A),company(A,C),const(C,Dell),\+req_exp(A),salary_greater_than(A,50000,year)))
what jobs in boston have openings for a 'c++' programmer ?	answer(A,(job(A),loc(A,C),const(C,boston),language(A,L),const(L,c++)))
what jobs in austin only require a bscs and no experience ?	answer(A,(job(A),loc(A,C),const(C,austin),req_deg(A,D),const(D,BSCS),\+req_exp(A)))
what jobs are there for a database specialist ?	answer(_6069,(job(_6069),area(_6069,_6088),const(_6088,database)))
what jobs are there on aix ?	answer(_7193,(job(_7193),platform(_7193,_7210),const(_7210,aix)))
what jobs on pc are for programming assembly and desire 5 years experience ?	answer(C,(job(C),platform(C,B),const(B,pc),language(C,A),const(A,assembly),des_exp(C,D),const(D,5)))
what jobs are there for web developer who know 'c++' ?	answer(A,(job(A),title(A,W),const(W,'Web Developer'),language(A,C),const(C,c++)))
show me jobs at dell earning 60000	answer(A,(job(A),company(A,B),const(B,Dell),salary_greater_than(A,60000,year)))
list all jobs using 'c++' and java in california ?	answer(A,(job(A),language(A,B),const(B,c++),language(A,C),const(C,java),loc(A,D),const(D,california)))
what jobs can i find with tivoli ?	answer(J,(job(J),company(J,C),const(C,Tivoli)))
what system administrator jobs are available from dell ?	answer(A,(title(A,S),const(S,'System Administrator'),job(A),company(A,C),const(C,Dell)))
moving to canada need a job with unix java and ibm ?	answer(J,(job(J),loc(J,L),const(L,canada),platform(J,P),const(P,unix),language(J,G),const(G,java),platform(J,P),const(P,ibm)))
which jobs are for bsee majors with at least 5 years experience in windows nt ?	answer(A,(job(A),req_deg(A,B),const(B,BSEE),req_exp(A,C),const(C,5),platform(A,D),const(D,'windows nt')))
tell me jobs for a device driver specialist ?	answer(_813,(job(_813),area(_813,_830),const(_830,'device driver')))
show jobs that do not require a degree for visual basic programmers ?	answer(J,(job(J),\+req_deg(J),language(J,L),const(L,'visual basic'),title(J,T),const(T,Programmer)))
what are the positions within hp that pay 40000 per year ?	answer(A,(job(A),company(A,C),const(C,HP),salary_greater_than(A,40000,year)))
what software engineer jobs are there that use 'c++' ?	answer(A,(title(A,S),const(S,'Software Engineer'),job(A),language(A,C),const(C,c++)))
what jobs as manufacturing manager pay 100000 ?	answer(A,(job(A),title(A,C),const(C,'Manufacturing Manager'),salary_greater_than(A,100000,year)))
show me jobs in austin using solaris that do not require a bscs ?	answer(A,(job(A),loc(A,B),const(B,austin),platform(A,C),const(C,solaris),\+((req_deg(A,D),const(D,BSCS)))))
what jobs require experience in 'c++' and java but not perl ?	answer(A,(job(A),req_exp(A),language(A,B),const(B,c++),language(A,C),const(C,java),\+((language(A,D),const(D,perl)))))
show me dallas jobs requiring a bscs ?	answer(A, (loc(A,C),const(C,dallas),job(A),req_deg(A,D),const(D,BSCS)))
show me jobs in tulsa using fortran on vax requiring a bscs ?	answer(A,(job(A),loc(A,P),const(P,tulsa),language(A,L),const(L,fortran),platform(A,H),const(H,vax),req_deg(A,D),const(D,BSCS)))
what jobs in austin are for a lisp programmer that involve unix and the internet ?	answer(J,(job(J),loc(J,L),const(L,austin),language(J,G),const(G,lisp),title(J,T),const(T,Programmer),platform(J,P),const(P,unix),area(J,A),const(A,internet)))
which jobs require c and 'c++' but not java ?	answer(A,(job(A),language(A,B),const(B,c),language(A,C),const(C,c++),\+((language(A,D),const(D,java)))))
what jobs require a bscs and experience with oracle ?	answer(J,(job(J),req_deg(J,B),const(B,BSCS),req_exp(J),application(J,O),const(O,oracle)))
what jobs require a bscs and no experience ?	answer(A,(job(A),req_deg(A,D),const(D,BSCS),\+req_exp(A)))
find all network administration jobs in austin ?	answer(D,(area(D,Z),const(Z,network),job(D),loc(D,C),const(C,austin)))
give me the jobs for a database specialist in usa ?	answer(_1865,(job(_1865),area(_1865,_1884),const(_1884,database),loc(_1865,_1896),const(_1896,usa)))
list jobs in austin ?	answer(_1517,(job(_1517),loc(_1517,_1530),const(_1530,austin)))
list jobs requiring ba ?	answer(_4051,(job(_4051),req_deg(_4051,_4064),const(_4064,BA)))
show the jobs with the title systems analyst requiring 2 years of experience ?	answer(A,(job(A),title(A,T),const(T,'Systems Analyst'),req_exp(A,E),const(E,2)))
show the jobs using lisp not requiring a bscs	answer(A,(job(A),language(A,L),const(L,lisp),\+((req_deg(A,D),const(D,BSCS)))))
what jobs in ibm in austin do not need a degree ?	answer(J,(job(J),company(J,C),const(C,IBM),loc(J,L),const(L,austin),\+(req_deg(J))))
what jobs are there using 'tcl/tk' ?	answer(_1973,(job(_1973),language(_1973,_1990),const(_1990,tcl/tk)))
show me a dell job in austin requiring a bscs ?	answer(D,(company(D,Z),const(Z,Dell),job(D),loc(D,C),const(C,austin),req_deg(D,W),const(W,BSCS)))
are there any jobs in austin paying over 100000 per year ?	answer(J, (job(J),loc(J,L),const(L,austin),salary_greater_than(J,100000,year)))
show me jobs not involving 'c++' ?	answer(A,(job(A),\+((language(A,L),const(L,c++)))))
show me the jobs that are not in haskell ?	answer(A,(job(A),\+((language(A,L),const(L,haskell)))))
what jobs are there in texas that use java and require no experience ?	answer(A,(job(A),loc(A,S),const(S,texas),language(A,L),const(L,java),\+req_exp(A)))
show me jobs using lisp that require a bscs and desire a msee ?	answer(A,(job(A),language(A,L),const(L,lisp),req_deg(A,B),const(B,BSCS),des_deg(A,C),const(C,MSEE)))
show me new york jobs requiring a bscs ?	answer(A,(loc(A,C),const(C,'new york'),job(A),req_deg(A,D),const(D,BSCS)))
what jobs are there using cobol ?	answer(_2757,(job(_2757),language(_2757,_2774),const(_2774,cobol)))
what jobs are in seattle that are not at microsoft ?	answer(A,(job(A),loc(A,B),const(B,seattle),\+((company(A,N),const(N,Microsoft)))))
what ibm jobs require using java on commodores ?	answer(J,(company(J,I),const(I,IBM),job(J),language(J,A),const(A,java),platform(J,C),const(C,commodores)))
list jobs using sql ?	answer(_3149,(job(_3149),language(_3149,_3162),const(_3162,sql)))
what are the jobs using 'c++' with salaries of 50000 ?	answer(B,(job(B),language(B,L),const(L,c++),salary_greater_than(B,50000,year)))
what jobs in austin require no experience ?	answer(A,(job(A),loc(A,C),const(C,austin),\+req_exp(A)))
show me systems analyst jobs at tivoli ?	answer(A,(title(A,T),const(T,'Systems Analyst'),job(A),company(A,C),const(C,Tivoli)))
what jobs in boston have openings for a 'c++' programmer ?	answer(A,(job(A),loc(A,C),const(C,boston),language(A,L),const(L,c++)))
what are the 'c++' jobs in austin requiring a bscs ?	answer(A,(language(A,L),const(L,c++),job(A),loc(A,C),const(C,austin),req_deg(A,D),const(D,BSCS)))
what jobs pay 40000 ?	answer(J,(job(J),salary_greater_than(J,40000,year)))
what work do you have available ?	answer(J,job(J))
show the jobs requiring bsee ?	answer(_4895,(job(_4895),req_deg(_4895,_4910),const(_4910,BSEE)))
show the jobs for bscs in austin ?	answer(C,(req_deg(C,D),const(D,BSCS),loc(C,A),const(A,austin)))
are there any jobs using cobol ?	answer(_1691,(job(_1691),language(_1691,_1708),const(_1708,cobol)))
are there any jobs with a salary of 100000 ?	answer(A,(job(A),salary_greater_than(A,100000,year)))
are there any mac programmer jobs ?	answer(B,(platform(B,P),const(P,mac),title(B,A),const(A,Programmer),job(B)))
is fortran required for any jobs ?	answer(J,(job(J),language(J,L),const(L,fortran)))
show me whats out there for perl developers on windows ?	answer(J,(job(J),language(J,L),const(L,perl),title(J,T),const(T,Developer),platform(J,P),const(P,windows)))
what jobs in houston are there that requires a bscs with 1 year of experience ?	answer(A,(job(A),loc(A,H),const(H,houston),req_deg(A,D),const(D,BSCS),req_exp(A,E),const(E,1)))
show me jobs in austin that use java on unix for a developer paying at least 50000 ?	answer(J,(job(J),loc(J,L),const(L,austin),language(J,G),const(G,java),platform(J,P),const(P,unix),title(J,T),const(T,Developer),salary_greater_than(J,50000,year)))
what jobs are there requiring ba ?	answer(_3539,(job(_3539),req_deg(_3539,_3556),const(_3556,BA)))
what systems analyst jobs are there in austin ?	answer(A,(title(A,W),const(W,'Systems Analyst'),job(A),loc(A,P),const(P,austin)))
are there any computer jobs in the field of statistics ?	answer(A,(job(A),area(A,B),const(B,statistics)))
what austin jobs that use cobol do not require any experience ?	answer(A,(loc(A,B),const(B,austin),job(A),language(A,C),const(C,cobol),\+req_exp(A)))
show me the jobs using lisp requiring a bscs ?	answer(A,(job(A),language(A,L),const(L,lisp),req_deg(A,D),const(D,BSCS)))
what are all the jobs ?	answer(J,job(J))
are there any jobs in austin developing games in x86 using assembly ?	answer(J,(job(J),loc(J,L),const(L,austin),area(J,A),const(A,games),platform(J,P),const(P,x86),language(J,G),const(G,assembly)))
give me jobs in cobol ii ?	answer(_6143,(job(_6143),language(_6143,_6158),const(_6158,'cobol ii')))
are there any jobs for people in austin that want to program in lisp but do not have a degree ?	answer(A,(job(A),loc(A,C),const(C,austin),language(A,L),const(L,lisp),\+req_deg(A)))
any jobs available using database ?	answer(A,(job(A),area(A,B),const(B,database)))
id like to see everything ?	answer(J,job(J))
show me the jobs that require 2 years experience	answer(A,(job(A),req_exp(A,B),const(B,2)))
what jobs are there ?	answer(J,job(J))
what jobs in san antonio require the use of cobol ?	answer(A,(job(A),loc(A,L),const(L,'san antonio'),language(A,C),const(C,cobol)))
give me jobs for a games specialist ?	answer(_1331,(job(_1331),area(_1331,_1348),const(_1348,games)))
show me the jobs with 30000 salary	answer(A,(job(A),salary_greater_than(A,30000,year)))
what jobs in austin use 'c++' and java ?	answer(A,(job(A),loc(A,C),const(C,austin),language(A,B),const(B,c++),language(A,D),const(D,java)))
what jobs in california pay 60000 for sql development ?	answer(J,(job(J),loc(J,C),const(C,california),salary_greater_than(J,60000,year),language(J,L),const(L,sql),title(J,T),const(T,Developer)))
show me the jobs at companies in austin that want a degree in bscs	answer(A,(job(A),loc(A,C),const(C,austin),des_deg(A,B),const(B,BSCS)))
are there any autocad jobs open ?	answer(A,(application(A,B),const(B,autocad),job(A)))
show the jobs on mvs ?	answer(_441,(job(_441),platform(_441,_456),const(_456,mvs)))
test engineer in need of 40000 in seattle on windows nt ?	answer(J,(job(J),title(J,T),const(T,'Test Engineer'),salary_greater_than(J,40000,year),loc(J,L),const(L,seattle),platform(J,P),const(P,'windows nt')))
show the jobs on vms ?	answer(_6357,(job(_6357),platform(_6357,_6372),const(_6372,vms)))
could i have some jobs using sql with oracle ?	answer(J,(job(J),language(J,L),const(L,sql),application(J,A),const(A,oracle)))
what jobs require knowledge of 'c++' but not perl ?	answer(A,(job(A),language(A,C),const(C,c++),\+((language(A,D),const(D,perl)))))
tell me jobs using html ?	answer(_6109,(job(_6109),language(_6109,_6124),const(_6124,html)))
show me management jobs in boston requiring an mba and the knowledge of visual basic ?	answer(A,(area(A,S),const(S,management),job(A),loc(A,P),const(P,boston),req_deg(A,D),const(D,MBA),language(A,L),const(L,'visual basic')))
which jobs at trilogy deal with 'c++' ?	answer(A,(job(A),company(A,C),const(C,Trilogy),language(A,B),const(B,c++)))
list the jobs using html for a games specialist ?	answer(_2151,(job(_2151),language(_2151,_2166),const(_2166,html),area(_2151,_2178),const(_2178,games)))
are there any jobs on windows ?	answer(_3503,(job(_3503),platform(_3503,_3520),const(_3520,windows)))
are there any jobs in san antonio ?	answer(_4757,(job(_4757),loc(_4757,_4774),const(_4774,'san antonio')))
are there any jobs for people in austin that want to program in lisp but do not have a degree ?	answer(A,(job(A),loc(A,C),const(C,austin),language(A,L),const(L,lisp),\+req_deg(A)))
show me the jobs using perl with lockheed martin aeronautics in colorado ?	answer(A,(job(A),language(A,L),const(L,perl),company(A,C),const(C,'Lockheed Martin Aeronautics'),loc(A,S),const(S,colorado)))
show me the jobs concerning game developer on a playstation ?	answer(A,(job(A),area(A,G),const(G,games),title(A,T),const(T,Developer),platform(A,P),const(P,playstation)))
list jobs in wan ?	answer(_5033,(job(_5033),area(_5033,_5046),const(_5046,wan)))
list the jobs in database ?	answer(_5311,(job(_5311),area(_5311,_5326),const(_5326,database)))
show me the jobs in austin that desire 3 years of experience and use 'c++' ?	answer(A,(job(A),loc(A,C),const(C,austin),des_exp(A,T),const(T,3),language(A,L),const(L,c++)))
i sure would like a perl job at microsoft involving databases ?	answer(J,(job(J),language(J,L),const(L,perl),company(J,C),const(C,Microsoft),area(J,A),const(A,database)))
what jobs have a recruiter named phil smith ?	answer(A,(job(A),recruiter(A,R),const(R,'Phil Smith')))
what jobs in austin require 5 years of experience but desire 10 years of experience ?	answer(A,(job(A),loc(A,D),const(D,austin),req_exp(A,B),const(B,5),des_exp(A,C),const(C,10)))
give me jobs requiring bs ?	answer(_2279,(job(_2279),req_deg(_2279,_2294),const(_2294,BS)))
show me 'c++' jobs requiring a bscs in austin ?	answer(A,(language(A,L),const(L,c++),job(A),req_deg(A,D),const(D,BSCS),loc(A,C),const(C,austin)))
i would like to see all the jobs ?	answer(J,job(J))
show me houston jobs using c in the specialty area of oil pipeline modeling ?	answer(A,(loc(A,P),const(P,houston),job(A),language(A,L),const(L,c),area(A,S),const(S,'oil pipeline modeling')))
show me jobs not involving 'c++' ?	answer(A,(job(A),\+((language(A,L),const(L,c++)))))
i want a job that use 'c++' ?	answer(J,(job(J),language(J,W),const(W,c++)))
give me 'c++' jobs on windows nt ?	answer(J,(job(J),platform(J,P),const(P,'windows nt'),language(J,L),const(L,c++)))
what jobs require a bscs ?	answer(J,(job(J),req_deg(J,D),const(D,BSCS)))
show me jobs at dell requiring no experience and a bscs ?	answer(A,(job(A),company(A,C),const(C,Dell),\+req_exp(A),req_deg(A,W),const(W,BSCS)))
are there any mac programmer jobs open in austin ?	answer(J, (platform(J,P),const(P,mac),title(J,T),const(T,Programmer),job(J),loc(J,L),const(L,austin)))
does national instruments have any positions that dont require experience ?	answer(J,(company(J,N),const(N,'National Instruments'),job(J),\+req_exp(J)))
show me jobs requiring no experience	answer(A,(job(A),\+req_exp(A)))
are there any jobs requiring bs ?	answer(_4015,(job(_4015),req_deg(_4015,_4032),const(_4032,BS)))
mvs cobol and databases are the key to tivoli ?	answer(J,(job(J),platform(J,P),const(P,mvs),language(J,G),const(G,cobol),area(J,A),const(A,database),company(J,C),const(C,Tivoli)))
what jobs are there for a gui specialist ?	answer(_5641,(job(_5641),area(_5641,_5660),const(_5660,gui)))
show me positions in web programming ?	answer(A,(job(A),area(A,B),const(B,web)))
show me the networking jobs in houston with a salary of 50000 ?	answer(J,(area(J,A),const(A,networking),job(J),loc(J,L),const(L,houston),salary_greater_than(J,50000,year)))
show me graphics jobs which phil smith is recruiting for ?	answer(A,(area(A,C),const(C,graphics),job(A),recruiter(A,B),const(B,'Phil Smith')))
only microsoft vb windows nt and excel and 70000 dollars can satiate me ?	answer(J,(job(J),company(J,C),const(C,Microsoft),language(J,G),const(G,vb),platform(J,P),const(P,'windows nt'),application(J,N),const(N,excel),salary_greater_than(J,70000,year)))
what jobs are there requiring bs ?	answer(_6529,(job(_6529),req_deg(_6529,_6546),const(_6546,BS)))
what jobs require 10 years of experience require a phd are in cobol and are located in texas ?	answer(J,(job(J),req_exp(J,Y),const(Y,10),req_deg(J,P),const(P,PhD),language(J,L),const(L,cobol),loc(J,T),const(T,texas)))
are there any jobs on novell ?	answer(_6419,(job(_6419),platform(_6419,_6436),const(_6436,novell)))
show me the jobs that require 1 year of experience but desire 2 years of experiences	answer(A,(job(A),req_exp(A,B),const(B,1),des_exp(A,C),const(C,2)))
what web related jobs require a bscs but no experience ?	answer(A, (area(A,F),const(F,web),job(A),req_deg(A,D),const(D,BSCS),\+req_exp(A)))
show jobs on windows ?	answer(_3913,(job(_3913),platform(_3913,_3926),const(_3926,windows)))
where can i work with a bscs and no experience ?	answer(L,(loc(A,L),req_deg(A,D),const(D,BSCS),\+req_exp(A)))
find all 'c++' jobs in austin ?	answer(D,(language(D,B),const(B,c++),job(D),loc(D,C),const(C,austin)))
what job is there for a bscs with 5 years of experience ?	answer(A,(job(A),req_deg(A,D),const(D,BSCS),req_exp(A,X),const(X,5)))
list the required experience for a job using lisp ?	answer(C,(req_exp(A,C),job(A),language(A,D),const(D,lisp)))
which jobs in houston offer over 50000 in graphics ?	answer(A,(job(A),loc(A,C),const(C,houston),salary_greater_than(A,50000,year),area(A,B),const(B,graphics)))
list jobs in client server ?	answer(_3075,(job(_3075),area(_3075,_3088),const(_3088,client/server)))
are there any jobs requiring ba ?	answer(_2117,(job(_2117),req_deg(_2117,_2134),const(_2134,BA)))
i wonder what jpl does on unix with prolog and vax ?	answer(J,(job(J),company(J,C),const(C,JPL),platform(J,P),const(P,unix),language(J,L),const(L,prolog),platform(J,Q),const(Q,vax)))
what project manager jobs are there that require experience ?	answer(A, (title(A,T),const(T,'Project Manager'),job(A),req_exp(A)))
list the jobs requiring java a bscs 2 years experience	answer(A,(job(A),language(A,J),const(J,java),req_deg(A,B),const(B,BSCS),req_exp(A,E),const(E,2)))
are there any mac programmer jobs ?	answer(B,(platform(B,P),const(P,mac),title(B,A),const(A,Programmer),job(B)))
show me the senior development engineer jobs which require a master ?	answer(J,(title(J,T),const(T,'Senior Development Engineer'),job(J),req_deg(J,D),const(D,master)))
tell me the jobs on windows nt ?	answer(_5063,(job(_5063),platform(_5063,_5080),const(_5080,'windows nt')))
what jobs require knowledge of 'c++' but not perl ?	answer(A,(job(A),language(A,C),const(C,c++),\+((language(A,D),const(D,perl)))))
what jobs are there working for microsoft programming lisp for autocad ?	answer(C,(job(C),company(C,B),const(B,Microsoft),language(C,A),const(A,lisp),application(C,D),const(D,autocad)))
can you offer anything with at least 60000 on a sun ?	answer(J,(job(J),salary_greater_than(J,60000,year),platform(J,P),const(P,sun)))
list the jobs using assembly ?	answer(_1037,(job(_1037),language(_1037,_1052),const(_1052,assembly)))
are there any project manager positions open ?	answer(A,(title(A,B),const(B,'Project Manager'),job(A)))
show me jobs requiring a bscs on sun ?	answer(A,(job(A),req_deg(A,D),const(D,BSCS),platform(A,P),const(P,sun)))
what jobs are there on windows nt ?	answer(_2241,(job(_2241),platform(_2241,_2258),const(_2258,'windows nt')))
show me jobs in tulsa using fortran on vax requiring a bscs ?	answer(A,(job(A),loc(A,P),const(P,tulsa),language(A,L),const(L,fortran),platform(A,H),const(H,vax),req_deg(A,D),const(D,BSCS)))
what jobs are available using apache with a specialty area of networking ?	answer(B,(job(B),application(B,A),const(A,apache),area(B,R),const(R,networking)))
are there any jobs using java that are not with tivoli ?	answer(A,(job(A),language(A,L),const(L,java),\+((company(A,C),const(C,Tivoli)))))
what jobs are there in texas that use java and require no experience ?	answer(A,(job(A),loc(A,S),const(S,texas),language(A,L),const(L,java),\+req_exp(A)))
show me jobs with the playstation in the specialty area of animation ?	answer(A,(job(A),platform(A,C),const(C,playstation),area(A,S),const(S,animation)))
which jobs in austin offer for students fresh out of college in networking ?	answer(A,(job(A),loc(A,D),const(D,austin),\+req_exp(A),area(A,C),const(C,networking)))
does national instruments have any positions that dont require experience ?	answer(J,(company(J,N),const(N,'National Instruments'),job(J),\+req_exp(J)))
show the jobs for a odbc specialist ?	answer(_4247,(job(_4247),area(_4247,_4264),const(_4264,odbc)))
